,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,track_name,preview_url,binary_label,multiclass_label
238,2tVNCE8ugILalQhS838rfU,0.372,0.0822,0,-20.648,0,0.0764,0.94,0.935,0.109,0.304,208.245,80487,3,Calden,Sin Ropa,https://p.scdn.co/mp3-preview/eff09169237121af310ec21c429b06d3b561866f?cid=1f08b74262ce473390052367a2428089,-1,1
239,2C810tEGQbih1RYo1Mkw1g,0.386,0.165,0,-20.129,1,0.0613,0.982,0.958,0.107,0.694,95.966,172347,3,Andrew York,Veil of Grey,https://p.scdn.co/mp3-preview/28eaa4d72980d37404847a4489fb8cc871e614d1?cid=1f08b74262ce473390052367a2428089,-1,1
240,7hR0O2SKyTl1Y6F244Miz7,0.56,0.227,0,-16.957,1,0.0973,0.99,0.93,0.107,0.6,78.879,152820,4,Ulli Boegershausen,Tomorrow's Song - Solo Guitar Version,https://p.scdn.co/mp3-preview/5f6f003eb1d265e01fb6929174c53d344f126a93?cid=1f08b74262ce473390052367a2428089,-1,1
241,1sTFd9Uzlpn1ezszKvfA8U,0.749,0.196,6,-17.039,1,0.0821,0.973,0.911,0.11,0.158,75.495,195175,4,Sergei Baronin,Mad World,https://p.scdn.co/mp3-preview/2fc66d57ad603138f9511bddaaf5f73a54d97448?cid=1f08b74262ce473390052367a2428089,-1,1
242,3fbEDklkvxJLKDtOD3OQr0,0.423,0.11,9,-21.611,0,0.0665,0.921,0.933,0.111,0.0583,133.619,124660,5,Chloe Wasserberg,Night Mist,https://p.scdn.co/mp3-preview/45c4d23e8ea43308877053f857ee6938f6b8a2c4?cid=1f08b74262ce473390052367a2428089,-1,1
243,5RvzdnTKs5LhzMcQN9ek2y,0.667,0.0953,2,-16.835,0,0.0535,0.986,0.933,0.121,0.328,66.063,108000,4,Alonso Librado,El Vals de Belén,https://p.scdn.co/mp3-preview/9c8466358d95bd8a9bfe5f36e79cede7be424207?cid=1f08b74262ce473390052367a2428089,-1,1
244,4taVl4QvjzirByhD4Us9BY,0.682,0.153,11,-10.926,0,0.0748,0.946,0.89,0.109,0.42,143.864,144167,4,DeLand,Autumn Melancholia,https://p.scdn.co/mp3-preview/0d171d7ebdfda3be9e7e8179262030441d42590a?cid=1f08b74262ce473390052367a2428089,-1,1
245,48eB4f7ZEs26kBOQhHOYMK,0.806,0.13,11,-16.031,0,0.0776,0.915,0.92,0.112,0.21,95.882,183530,4,Irene Weiss,Castle of Ice,https://p.scdn.co/mp3-preview/eaa11e78663748f0abe86c30a31fe0e4dc79c822?cid=1f08b74262ce473390052367a2428089,-1,1
246,5hNLfSSpMXq3FlHORqm2zf,0.458,0.123,4,-20.517,0,0.0525,0.982,0.936,0.107,0.245,143.786,122351,4,Heart On A String,Nightingale,https://p.scdn.co/mp3-preview/1f5cc5fb5396bf3a70a47dea6e8995396a0e5fe3?cid=1f08b74262ce473390052367a2428089,-1,1
247,3bpRhlEsJKZxBjsK9mE7Bx,0.377,0.0933,11,-19.656,0,0.0539,0.993,0.954,0.11,0.335,105.938,174396,3,Pepe Ramos,Etude Op.35 Number 22,https://p.scdn.co/mp3-preview/b7db394b8c9755024e47515b0fe95584961fe033?cid=1f08b74262ce473390052367a2428089,-1,1
248,02tk3raiAkGKpEsxlF3pKw,0.527,0.167,7,-16.419,1,0.0598,0.851,0.847,0.114,0.0753,138.329,126712,4,Calvin Nolan,Contemplation,https://p.scdn.co/mp3-preview/fae49297ff6e9b9de94968e4c8614543fca455e5?cid=1f08b74262ce473390052367a2428089,-1,1
249,7DOfjD9dGQiYdYdBOaDTcB,0.602,0.064,7,-20.217,0,0.0441,0.968,0.841,0.11,0.246,112.715,130000,3,Pascal Desprez,Lac de Marion,https://p.scdn.co/mp3-preview/f5a1b58ad77972847a23364df8af52d499f0ae33?cid=1f08b74262ce473390052367a2428089,-1,1
250,6VVlUBrCq6kny1K4Z5Uun2,0.818,0.215,2,-13.108,0,0.12,0.954,0.925,0.109,0.318,80.044,140250,4,Lance Allen,Lágrimas de la Noche,https://p.scdn.co/mp3-preview/3199d8bae7ba0d10d53a2398016bffb7b19c42fb?cid=1f08b74262ce473390052367a2428089,-1,1
251,1Y7nKTuQIt1ZXSGZ6zgwUZ,0.478,0.13,7,-22.364,0,0.028,0.895,0.927,0.204,0.0541,96.862,225773,4,Dowafu,Sunday,https://p.scdn.co/mp3-preview/0e17485dfb9dfddf4ffba0d79136776669a8c524?cid=1f08b74262ce473390052367a2428089,-1,1
252,5lOKbdXWK4QLLsQLX3CPg9,0.324,0.284,4,-14.693,0,0.0381,0.89,0.828,0.115,0.176,119.295,119102,5,Hugo Irue,Esperanza,https://p.scdn.co/mp3-preview/81941a8346b19a5ecacdd89135ff53a01daa0e54?cid=1f08b74262ce473390052367a2428089,-1,1
253,1XfuNRBmDmaXuEcoKfShOh,0.584,0.16,4,-14.139,0,0.0425,0.956,0.844,0.111,0.2,99.951,133022,3,Phil Stent,Questions and Answers,https://p.scdn.co/mp3-preview/8e209ec95eb7183469a559ad2fe0cb2d09e301b3?cid=1f08b74262ce473390052367a2428089,-1,1
254,0vSlrqkUHqq4n2gGBKGB3u,0.578,0.332,4,-13.107,0,0.0445,0.959,0.874,0.108,0.148,95.575,178592,4,Nylonica,True,https://p.scdn.co/mp3-preview/6f03c5d9b5b17026d4f63050775752b6e34c0bed?cid=1f08b74262ce473390052367a2428089,-1,1
255,1AKG3UFkdyVZpUJhkhtgSs,0.542,0.126,7,-16.058,1,0.187,0.959,0.944,0.104,0.427,129.183,155472,4,August D. Valentine,Autumn,https://p.scdn.co/mp3-preview/c1dbb8c5d222208b1d0af30ea19fd0c5d0cbdcc0?cid=1f08b74262ce473390052367a2428089,-1,1
256,7CCfGOPrqmX4PXKslek2tz,0.627,0.102,4,-18.877,0,0.0428,0.968,0.83,0.103,0.0791,104.975,143000,3,Emanuel Costa,Mystic Haze,https://p.scdn.co/mp3-preview/4a486a2b878a1ec78f4fd2520c51e4e3d8cc3775?cid=1f08b74262ce473390052367a2428089,-1,1
257,0Wgo3c8MJ84U1TYSEkhsWW,0.565,0.0938,0,-19.098,0,0.059,0.961,0.833,0.109,0.213,68.247,117625,4,Adrian Edblad,Trubbel,https://p.scdn.co/mp3-preview/a962b3092fcc7235f5bf0bef7859a94df8bd2377?cid=1f08b74262ce473390052367a2428089,-1,1
258,3Kfd574iIrlhqnQeqtXKuv,0.47,0.202,7,-15.688,1,0.0532,0.975,0.942,0.0974,0.283,126.852,305496,4,José Isidoro,Choro de Saudade,https://p.scdn.co/mp3-preview/5fd7b0874b07fd88b8abb8e21579e9d59acec9e4?cid=1f08b74262ce473390052367a2428089,-1,1
259,6OTU8zJJodk3fjse1dwNzz,0.706,0.229,7,-9.484,0,0.059,0.981,0.889,0.105,0.237,105.868,131250,3,Sound Of Melancholy,Nimbus,https://p.scdn.co/mp3-preview/0873c4d20d2520817960ea053638f7c5a30281cf?cid=1f08b74262ce473390052367a2428089,-1,1
260,7qDMgfVahRq3GfjRFmW4aI,0.5,0.0923,9,-17.196,0,0.0567,0.926,0.878,0.109,0.324,159.403,137875,4,Alex Miracone,Behind the lines,https://p.scdn.co/mp3-preview/8519124f9c02b72c8e0649f808fe018b46fc15d6?cid=1f08b74262ce473390052367a2428089,-1,1
261,358grkBo9B5eR7qlnmSIGv,0.562,0.0555,11,-19.393,1,0.0538,0.953,0.922,0.112,0.232,96.84,147750,4,Jonnie Snoilsky,Distant Shore,https://p.scdn.co/mp3-preview/b964dc7a5c6c730c7324657bbfc89f69c3299a72?cid=1f08b74262ce473390052367a2428089,-1,1
262,4ATFCqpqkV8IwC7SXuPZSZ,0.543,0.0436,7,-20.902,1,0.0542,0.958,0.768,0.109,0.106,118.297,152119,3,Timothy Reiger,Thing Of Beauty,https://p.scdn.co/mp3-preview/f6ea15f0b1b09a689d798fdc9196701bade9c842?cid=1f08b74262ce473390052367a2428089,-1,1
263,4qKUMo8uomxuLIVvKy8Ltk,0.613,0.0399,7,-20.194,0,0.0599,0.978,0.919,0.12,0.358,108.854,120000,4,Miguel Cruz,El Bosque de los Faunos,https://p.scdn.co/mp3-preview/e783a8b93816435c56fb477206389f19d863ab47?cid=1f08b74262ce473390052367a2428089,-1,1
264,3EJxU9aZNcHEyRPeprOhJG,0.567,0.0831,4,-16.55,0,0.0576,0.958,0.914,0.107,0.185,133.437,142703,4,Owen Larssen,Agridulce,https://p.scdn.co/mp3-preview/1672bb376e37a5dba553a96678ecd21443e8461c?cid=1f08b74262ce473390052367a2428089,-1,1
265,3Rp9LZyCltPS3U2OqeeEP0,0.794,0.026,2,-22.031,0,0.169,0.989,0.868,0.112,0.347,61.044,61093,4,Rancul,Siesta,https://p.scdn.co/mp3-preview/8160b74e3c7d654f146b455b6acf1954eb3b4340?cid=1f08b74262ce473390052367a2428089,-1,1
266,4CTgUidchJ71NULTY39lqk,0.461,0.041,7,-20.586,1,0.0436,0.99,0.85,0.136,0.156,138.944,260571,4,Justice Der,Close to You,https://p.scdn.co/mp3-preview/add5aec17f8cea07850c0b86d077a801c686ae10?cid=1f08b74262ce473390052367a2428089,-1,1
267,3tcB32nXoEIlkYBKzrO3j5,0.353,0.138,7,-20.515,1,0.0385,0.834,0.856,0.111,0.228,84.387,241516,4,Les Trés,The Ghost in Your Smile,https://p.scdn.co/mp3-preview/a2512e8f28da0966a283f5f8637edb071bae49d6?cid=1f08b74262ce473390052367a2428089,-1,1
